baseline,image_id,gt_category,gt_severity,gt_department,gt_description,pred_category,pred_severity,pred_department,pred_description,json_valid,raw_output,cat_correct,sev_correct,dept_correct,source_category,source_severity,source_department,source_description
Llama-Prompted,trash_11,Overflowing Hospital Trash (Outside),medium,Waste Management,I visited the hospital in a rural area and was appalled to see the trash bins outside overflowing with garbage. The area was littered with waste and had a strong unpleasant odor. This is a serious health concern and needs to be addressed immediately.,Overflowing Hospital Trash (Outside),medium,Waste Management,Patient reported overflowing trash bins outside the hospital with surrounding litter and unpleasant odor.,True,"{""category"":""Overflowing Hospital Trash (Outside)"",""severity"":""medium"",""department"":""Waste Management"",""complaint_description"":""Patient reported overflowing trash bins outside the hospital with surrounding litter and unpleasant odor.""}",True,True,True,single_model,single_model,single_model,single_model
Llama-Prompted,trash_19,Overflowing Hospital Trash (Outside),medium,Waste Management,"I visited the hospital today and was appalled to see the trash bins outside overflowing with garbage. The smell and sight are unbearable, and it's a health concern for patients and visitors alike. The hospital should take immediate action to address this issue.",Overflowing Hospital Trash (Outside),high,Waste Management,"Patient reported that the outside trash bins are overflowing with waste, causing unpleasant odors and unsanitary conditions in the surrounding area.",True,"{""category"":""Overflowing Hospital Trash (Outside)"",""severity"":""high"",""department"":""Waste Management"",""complaint_description"":""Patient reported that the outside trash bins are overflowing with waste, causing unpleasant odors and unsanitary conditions in the surrounding area.""}",True,False,True,single_model,single_model,single_model,single_model
Llama-Prompted,trash_7,Overflowing Hospital Trash (Outside),medium,Waste Management,"I was appalled to see the trash bins outside the hospital overflowing with garbage, which is not only an eyesore but also a health concern. The fact that it's raining makes the situation even worse, as the trash is scattered all over the place. This is unacceptable for a hospital that is supposed to maintain high standards of cleanliness.",Overflowing Hospital Trash (Outside),medium,Waste Management,"Patient reported overflowing trash bins outside the hospital, with garbage visible on the ground, exacerbated by rainy conditions.",True,"{""category"":""Overflowing Hospital Trash (Outside)"",""severity"":""medium"",""department"":""Waste Management"",""complaint_description"":""Patient reported overflowing trash bins outside the hospital, with garbage visible on the ground, exacerbated by rainy conditions.""}",True,True,True,single_model,single_model,single_model,single_model
Llama-Prompted,rats_sc_3,Rats / Rodent Infestation,critical,Pest Control,"I was shocked to see a rat in the hospital room where my family member is being treated. The rodent was roaming freely near the beds, which is completely unacceptable in a healthcare setting. This is a serious concern for patient safety and hygiene.",Rats / Rodent Infestation,critical,Pest Control,"Rodent spotted in patient care area, near hospital beds, posing significant risk to patient health and safety.",True,"{""category"":""Rats / Rodent Infestation"",""severity"":""critical"",""department"":""Pest Control"",""complaint_description"":""Rodent spotted in patient care area, near hospital beds, posing significant risk to patient health and safety.""}",True,True,True,single_model,single_model,single_model,single_model
Llama-Prompted,rats_8,Rats / Rodent Infestation,critical,Pest Control,"I was shocked to see a rat in my hospital room, which is completely unacceptable. The room had yellow walls and the rat was roaming around freely. This is a serious health concern and I demand immediate action.",Rats / Rodent Infestation,critical,Pest Control,"Patient reported a rodent sighting in their hospital room, expressing concern for their health and well-being.",True,"{""category"":""Rats / Rodent Infestation"",""severity"":""critical"",""department"":""Pest Control"",""complaint_description"":""Patient reported a rodent sighting in their hospital room, expressing concern for their health and well-being.""}",True,True,True,single_model,single_model,single_model,single_model
Llama-Prompted,rats_9,Rats / Rodent Infestation,critical,Pest Control,I was shocked to see a rat on the floor of my hospital room. This is completely unacceptable and I'm worried about the health and safety implications. I demand that the hospital takes immediate action to address this issue.,Rats / Rodent Infestation,critical,Pest Control,"Patient reported seeing a rodent in their hospital room, raising serious concerns about cleanliness and safety.",True,"{""category"":""Rats / Rodent Infestation"",""severity"":""critical"",""department"":""Pest Control"",""complaint_description"":""Patient reported seeing a rodent in their hospital room, raising serious concerns about cleanliness and safety.""}",True,True,True,single_model,single_model,single_model,single_model
Llama-Prompted,rats_sc_5,Rats / Rodent Infestation,critical,Pest Control,"I was shocked to see a rat in my hospital room, which is completely unacceptable. The presence of rodents in a healthcare setting is a serious concern for patient safety and hygiene. I demand immediate attention to this issue to ensure a clean and safe environment for all patients.",Rats / Rodent Infestation,critical,Pest Control,"Patient reported a rodent sighting in their hospital room, posing a significant health risk and requiring immediate attention.",True,"{""category"":""Rats / Rodent Infestation"",""severity"":""critical"",""department"":""Pest Control"",""complaint_description"":""Patient reported a rodent sighting in their hospital room, posing a significant health risk and requiring immediate attention.""}",True,True,True,single_model,single_model,single_model,single_model
Llama-Prompted,curtain_15,Torn Hospital Privacy Curtain,low,Housekeeping,I was admitted to the hospital and noticed that the privacy curtain in my room was torn. This made me feel uncomfortable and concerned about my privacy. I hope this can be addressed soon to ensure all patients have a comfortable and private stay.,Torn Hospital Privacy Curtain,medium,Nursing,"Patient reported a torn privacy curtain in their hospital room, compromising their privacy and causing discomfort.",True,"{""category"":""Torn Hospital Privacy Curtain"",""severity"":""medium"",""department"":""Nursing"",""complaint_description"":""Patient reported a torn privacy curtain in their hospital room, compromising their privacy and causing discomfort.""}",True,False,False,single_model,single_model,single_model,single_model
Llama-Prompted,curtain_6,Torn Hospital Privacy Curtain,low,Housekeeping,"I was admitted to the hospital and noticed that the privacy curtain in my room was torn, which made me feel uncomfortable and concerned about my privacy. The tear is quite noticeable and I think it should be replaced. I hope the hospital can take care of this issue soon.",Torn Hospital Privacy Curtain,medium,Nursing,"Patient reported a torn privacy curtain in their hospital room, compromising their privacy and causing discomfort.",True,"{""category"":""Torn Hospital Privacy Curtain"",""severity"":""medium"",""department"":""Nursing"",""complaint_description"":""Patient reported a torn privacy curtain in their hospital room, compromising their privacy and causing discomfort.""}",True,False,False,single_model,single_model,single_model,single_model
Llama-Prompted,curtain_14,Torn Hospital Privacy Curtain,low,Housekeeping,I was admitted to the general ward and noticed that the privacy curtain in my room was torn and damaged. This is concerning as it may affect my privacy during my stay. I hope this can be addressed promptly to ensure a comfortable and private recovery.,Torn Hospital Privacy Curtain,medium,Housekeeping,"Patient reported a significantly torn privacy curtain next to their hospital bed, potentially compromising their privacy.",True,"{""category"":""Torn Hospital Privacy Curtain"",""severity"":""medium"",""department"":""Housekeeping"",""complaint_description"":""Patient reported a significantly torn privacy curtain next to their hospital bed, potentially compromising their privacy.""}",True,False,True,single_model,single_model,single_model,single_model
Llama-Prompted,food_1,Unappetizing Hospital Food Tray,low,Dietary,"I was disappointed to see the hospital food tray looked unappetizing, which made me lose my appetite. The presentation of the food was uninviting and I was not looking forward to eating it. This experience was not what I expected from a hospital.",Unappetizing Hospital Food Tray,medium,Dietary,"Patient expressed dissatisfaction with the appearance of their hospital food tray, stating it looks unappetizing and has lost their appetite as a result.",True,"{""category"":""Unappetizing Hospital Food Tray"",""severity"":""medium"",""department"":""Dietary"",""complaint_description"":""Patient expressed dissatisfaction with the appearance of their hospital food tray, stating it looks unappetizing and has lost their appetite as a result.""}",True,False,True,single_model,single_model,single_model,single_model
Llama-Prompted,food_8,Unappetizing Hospital Food Tray,low,Dietary,I was disappointed with the food served to me during my hospital stay. The food on my tray looked unappetizing and did not smell fresh. I was expecting a more satisfying meal to help with my recovery.,Unappetizing Hospital Food Tray,medium,Dietary,"Patient expressed dissatisfaction with the appearance of their food tray, describing it as unappetizing and questioning its freshness.",True,"{""category"":""Unappetizing Hospital Food Tray"",""severity"":""medium"",""department"":""Dietary"",""complaint_description"":""Patient expressed dissatisfaction with the appearance of their food tray, describing it as unappetizing and questioning its freshness.""}",True,False,True,single_model,single_model,single_model,single_model
Llama-Prompted,hygiene_3,Unhygienic / Contaminated Hospital Food,high,Dietary,"I was appalled to see the state of the hospital kitchen where my food was being prepared. The kitchen was dirty and the staff seemed to be handling food in a way that could easily spread infection. As a patient, I'm worried about the risk of getting sick from the food.",Unhygienic / Contaminated Hospital Food,critical,Dietary,"Patient reported severe unhygienic conditions in the hospital kitchen, with visible signs of contamination and improper food handling, posing a significant risk to patient health.",True,"{""category"":""Unhygienic / Contaminated Hospital Food"",""severity"":""critical"",""department"":""Dietary"",""complaint_description"":""Patient reported severe unhygienic conditions in the hospital kitchen, with visible signs of contamination and improper food handling, posing a significant risk to patient health.""}",True,False,True,single_model,single_model,single_model,single_model
Llama-Prompted,hygiene_16,Unhygienic / Contaminated Hospital Food,high,Dietary,"I was appalled to see the state of the hospital kitchen, where food was being prepared in a clearly unhygienic manner. The conditions were unsanitary and I fear for the health and safety of patients who may be served this food. I hope the hospital takes immediate action to address this issue.",Unhygienic / Contaminated Hospital Food,critical,Dietary,"Patient reported severe unhygienic food handling practices in the hospital kitchen, with visible signs of contamination, compromising food safety.",True,"{""category"":""Unhygienic / Contaminated Hospital Food"",""severity"":""critical"",""department"":""Dietary"",""complaint_description"":""Patient reported severe unhygienic food handling practices in the hospital kitchen, with visible signs of contamination, compromising food safety.""}",True,False,True,single_model,single_model,single_model,single_model
Llama-Prompted,hygiene_1,Unhygienic / Contaminated Hospital Food,high,Dietary,"I was served contaminated food during my stay at the hospital, which is unacceptable. The food had visible signs of contamination and I'm worried about my health. I hope the hospital takes immediate action to address this issue.",Unhygienic / Contaminated Hospital Food,critical,Dietary,"Patient reported visible signs of contamination on their food tray, expressing concern about the risk of getting sick due to unhygienic food handling practices.",True,"{""category"":""Unhygienic / Contaminated Hospital Food"",""severity"":""critical"",""department"":""Dietary"",""complaint_description"":""Patient reported visible signs of contamination on their food tray, expressing concern about the risk of getting sick due to unhygienic food handling practices.""}",True,False,True,single_model,single_model,single_model,single_model
Llama-Prompted,puddle_21,Water Puddle on Hospital Floor,medium,Facilities Management,"I was walking down the hospital floor and noticed a significant amount of water leaking from the ceiling, creating a puddle that could be a slipping hazard. The water appears to be coming from a leak in the ceiling and it's making the floor very slippery. This is a concern for patient safety.",Water Puddle on Hospital Floor,medium,Maintenance,"Patient reported water leak on hospital floor, creating slippery surface and requiring immediate cleanup.",True,"{""category"":""Water Puddle on Hospital Floor"",""severity"":""medium"",""department"":""Maintenance"",""complaint_description"":""Patient reported water leak on hospital floor, creating slippery surface and requiring immediate cleanup.""}",True,True,False,single_model,single_model,single_model,single_model
Llama-Prompted,puddle_17,Water Puddle on Hospital Floor,medium,Facilities Management,I was visiting my family member on the general ward and noticed that there was a significant amount of water on the floor. It was so wet that someone was even using an umbrella to stay dry. This is a slipping hazard and I'm concerned about the safety of patients and visitors.,Water Puddle on Hospital Floor,medium,Maintenance,"Patient reported water accumulation on the general ward floor, causing slipping hazard and requiring immediate attention.",True,"{""category"":""Water Puddle on Hospital Floor"",""severity"":""medium"",""department"":""Maintenance"",""complaint_description"":""Patient reported water accumulation on the general ward floor, causing slipping hazard and requiring immediate attention.""}",True,True,False,single_model,single_model,single_model,single_model
Llama-Prompted,puddle_15,Water Puddle on Hospital Floor,medium,Facilities Management,"I was walking down the hospital floor and noticed that there were water puddles everywhere, which could be a slipping hazard. The orange lines on the floor seem to be a warning, but the puddles themselves are still a concern. I'm worried about the safety and cleanliness of the hospital.",Water Puddle on Hospital Floor,medium,Facilities Management,"Patient reported water puddles on the hospital floor, posing a slip hazard despite the presence of caution lines.",True,"{""category"":""Water Puddle on Hospital Floor"",""severity"":""medium"",""department"":""Facilities Management"",""complaint_description"":""Patient reported water puddles on the hospital floor, posing a slip hazard despite the presence of caution lines.""}",True,True,True,single_model,single_model,single_model,single_model
Mistral-Prompted,broken_9,Broken Hospital Bed,high,Maintenance,"I was shocked to see the state of the hospital bed in my room, it's clearly broken and looks like it hasn't been maintained in a while. The room itself is also in a poor condition, which is unacceptable for a healthcare facility. I'm worried about the safety and hygiene of the environment.",Broken Hospital Bed,high,Maintenance,"Patient reported a broken hospital bed in their room, along with a messy and run-down hospital environment.",True,"Based on the image caption and voice complaint, here is the JSON output:

```json
{
  ""category"": ""Broken Hospital Bed"",
  ""severity"": ""high"",
  ""department"": ""Maintenance"",
  ""complaint_description"": ""Patient reported a broken hospital bed in their room, along with a messy and run-down hospital environment.""
}
```",True,True,True,single_model,single_model,single_model,single_model
Mistral-Prompted,broken_1,Broken Hospital Bed,high,Maintenance,"I was shocked to see a broken hospital bed in one of the rooms, which is a serious concern for patient safety and comfort. The bed was clearly damaged and unusable, and the overall condition of the room was unacceptable. This is not the kind of environment I expect to see in a hospital.",Broken Hospital Bed,high,Facilities Management,"The hospital bed in one of the rooms appears to be broken or damaged, with visible signs of wear and tear. The surrounding area is also in disarray, suggesting that the room has been abandoned and vandalized.",True,"Based on the image caption and voice complaint, here is the JSON output:

```json
{
  ""category"": ""Broken Hospital Bed"",
  ""severity"": ""high"",
  ""department"": ""Facilities Management"",
  ""complaint_description"": ""The hospital bed in one of the rooms appears to be broken or damaged, with visible signs of wear and tear. The surrounding area is also in disarray, suggesting that the room has been abandoned and vandalized.""
}
```",True,True,False,single_model,single_model,single_model,single_model
Mistral-Prompted,broken_4,Broken Hospital Bed,high,Maintenance,"I was shocked to see the state of the hospital bed in my room, it's clearly broken and looks like it hasn't been maintained in a long time. As a patient, I'm concerned about my safety and comfort. The hospital should provide a functional and clean bed for all patients.",Broken Hospital Bed,critical,Maintenance,"Patient reported a critically broken hospital bed with visible signs of wear and tear. The bed's frame is broken, posing a major safety risk for patients.",True,"Output: {
""category"": ""Broken Hospital Bed"",
""severity"": ""critical"",
""department"": ""Maintenance"",
""complaint_description"": ""Patient reported a critically broken hospital bed with visible signs of wear and tear. The bed's frame is broken, posing a major safety risk for patients.""
}",True,False,True,single_model,single_model,single_model,single_model
Mistral-Prompted,broken_21,Broken Hospital Bed,high,Maintenance,"I was assigned to a room with a broken hospital bed, which is unacceptable for a place of healing. The bed looks like it has been damaged for a while and it's surprising that it hasn't been replaced yet. This is a serious concern for patient safety and comfort.",Broken Hospital Bed,high,Maintenance,"Patient reported a broken hospital bed in their room, which appeared to be severely worn out with visible signs of damage. A blanket was draped over the bed.",True,"Based on the image caption and voice complaint, here is the JSON output:

```json
{
  ""category"": ""Broken Hospital Bed"",
  ""severity"": ""high"",
  ""department"": ""Maintenance"",
  ""complaint_description"": ""Patient reported a broken hospital bed in their room, which appeared to be severely worn out with visible signs of damage. A blanket was draped over the bed.""
}
```",True,True,True,single_model,single_model,single_model,single_model
Mistral-Prompted,crowded_6,Crowded Hospital Waiting Room,medium,Administration,"I visited the hospital today and was shocked to see the waiting room was extremely crowded, with many patients forced to sit on the floor. This is not only uncomfortable but also unsanitary. The hospital should provide more seating and improve the waiting area conditions.",Crowded Hospital Waiting Room,medium,Administration,"Patients reported overcrowding in the waiting room, with some people sitting on the floor due to lack of available seating. Patients also expressed discomfort and concerns about cleanliness in the overcrowded waiting room.",True,"Based on the image caption and voice complaint, here is the JSON output:

```json
{
  ""category"": ""Crowded Hospital Waiting Room"",
  ""severity"": ""medium"",
  ""department"": ""Administration"",
  ""complaint_description"": ""Patients reported overcrowding in the waiting room, with some people sitting on the floor due to lack of available seating. Patients also expressed discomfort and concerns about cleanliness in the overcrowded waiting room.""
}
```",True,True,True,single_model,single_model,single_model,single_model
Mistral-Prompted,crowded_1,Crowded Hospital Waiting Room,medium,Administration,I visited the hospital for my appointment and was shocked to see the waiting room overcrowded with patients. The lack of seating and space made it uncomfortable for everyone. It seems like the hospital is not managing its patient flow efficiently.,Crowded Hospital Waiting Room,medium,Nursing,"Patient reported discomfort due to overcrowding in the waiting room, with limited seating available.",True,"Output: {
""category"": ""Crowded Hospital Waiting Room"",
""severity"": ""medium"",
""department"": ""Nursing"",
""complaint_description"": ""Patient reported discomfort due to overcrowding in the waiting room, with limited seating available.""
}",True,True,False,single_model,single_model,single_model,single_model
Mistral-Prompted,crowded_9,Crowded Hospital Waiting Room,medium,Administration,"I visited the hospital today and was shocked to see the waiting room in such a state. Patients, including the elderly, were forced to sleep on the floor due to the lack of seating. This is unacceptable and highlights the need for better waiting area management.",Crowded Hospital Waiting Room,high,Administration,The hospital waiting room is overcrowded with patients sleeping on the floor due to a lack of available seating.,True,"Based on the image caption and voice complaint, here is the JSON output:

```json
{
  ""category"": ""Crowded Hospital Waiting Room"",
  ""severity"": ""high"",
  ""department"": ""Administration"",
  ""complaint_description"": ""The hospital waiting room is overcrowded with patients sleeping on the floor due to a lack of available seating.""
}
```",True,False,True,single_model,single_model,single_model,single_model
Mistral-Prompted,crowded_19,Crowded Hospital Waiting Room,medium,Administration,"I visited the hospital today and was shocked to see how crowded the waiting room was. There were not enough seats for all the patients and their families, and the staff seemed overwhelmed. This made it difficult for me to get the help I needed in a timely manner.",Crowded Hospital Waiting Room,medium,Administration,Patient reported discomfort and difficulty getting help due to overcrowding in the hospital waiting room.,True,"Based on the image caption and voice complaint, here is the JSON output:

```json
{
  ""category"": ""Crowded Hospital Waiting Room"",
  ""severity"": ""medium"",
  ""department"": ""Administration"",
  ""complaint_description"": ""Patient reported discomfort and difficulty getting help due to overcrowding in the hospital waiting room.""
}
```",True,True,True,single_model,single_model,single_model,single_model
Mistral-Prompted,dirty_sc_12,Dirty Hospital Bathroom,high,Housekeeping,"I was shocked to see the state of the hospital bathroom, it was extremely dirty and unhygienic. The bathroom had two sinks and a window, but the overall condition was unacceptable. This is a serious concern for patient health and safety.",Dirty Hospital Bathroom,high,Housekeeping,Patient reported severe unhygienic bathroom conditions with visible dirt. The bathroom has two sinks and a window but it's just not clean.,True,"Based on the image caption and voice complaint, here's the JSON output:

```json
{
  ""category"": ""Dirty Hospital Bathroom"",
  ""severity"": ""high"",
  ""department"": ""Housekeeping"",
  ""complaint_description"": ""Patient reported severe unhygienic bathroom conditions with visible dirt. The bathroom has two sinks and a window but it's just not clean.""
}
```",True,True,True,single_model,single_model,single_model,single_model
Mistral-Prompted,dirty_sc_10,Dirty Hospital Bathroom,high,Housekeeping,"I was appalled by the condition of the hospital bathroom I visited, which was filthy and clearly hadn't been cleaned in a while. The toilet and urinals were dirty, and the whole area looked like it hadn't been disinfected. This is unacceptable for a healthcare facility.",Dirty Hospital Bathroom,critical,Housekeeping,"The hospital bathroom appears to be dirty and unhygienic, with visible dirt and grime on the toilet and urinals. The overall condition of the bathroom is unsanitary.",True,"Based on the image caption and voice complaint, here is the JSON output:

```json
{
  ""category"": ""Dirty Hospital Bathroom"",
  ""severity"": ""critical"",
  ""department"": ""Housekeeping"",
  ""complaint_description"": ""The hospital bathroom appears to be dirty and unhygienic, with visible dirt and grime on the toilet and urinals. The overall condition of the bathroom is unsanitary.""
}
```",True,False,True,single_model,single_model,single_model,single_model
Mistral-Prompted,dirty_5,Dirty Hospital Bathroom,high,Housekeeping,"I was appalled by the state of the hospital bathroom, which was filthy and clearly hadn't been cleaned in a while. The urinals and sink were clogged with dirt and grime, making it unusable. This is unacceptable for a healthcare facility.",Dirty Hospital Bathroom,critical,Housekeeping,Patient reported severe unhygienic bathroom conditions with visible dirt and grime affecting the urinals and sink.,True,"Based on the image caption and voice complaint, here is the valid JSON output:

```json
{
  ""category"": ""Dirty Hospital Bathroom"",
  ""severity"": ""critical"",
  ""department"": ""Housekeeping"",
  ""complaint_description"": ""Patient reported severe unhygienic bathroom conditions with visible dirt and grime affecting the urinals and sink.""
}
```",True,False,True,single_model,single_model,single_model,single_model
Mistral-Prompted,nursing_9,Empty / Unstaffed Nursing Station,critical,Nursing,"I visited the nursing station to ask for assistance, but there was no one available to help me. The station was completely empty, with no staff in sight. This lack of staffing is concerning and affects the quality of care.",Empty / Unstaffed Nursing Station,medium,Nursing,"Patient reported that the nursing station was empty and unstaffed, with no personnel present at the reception counter.",True,"Based on the image caption and voice complaint, here is the JSON output:

```json
{
  ""category"": ""Empty / Unstaffed Nursing Station"",
  ""severity"": ""medium"",
  ""department"": ""Nursing"",
  ""complaint_description"": ""Patient reported that the nursing station was empty and unstaffed, with no personnel present at the reception counter.""
}
```",True,False,True,single_model,single_model,single_model,single_model
Mistral-Prompted,nursing_22,Empty / Unstaffed Nursing Station,critical,Nursing,"I visited the hospital and was concerned to find the nursing station completely unstaffed. There was no one available to answer questions or provide assistance, which is unacceptable for a healthcare facility. This lack of staffing is alarming and raises concerns about patient care.",Empty / Unstaffed Nursing Station,medium,Nursing,Patient reported an empty and unstaffed nursing station with no medical personnel present to help or answer questions.,True,"Based on the image caption and voice complaint, here is the JSON output:

```json
{
  ""category"": ""Empty / Unstaffed Nursing Station"",
  ""severity"": ""medium"",
  ""department"": ""Nursing"",
  ""complaint_description"": ""Patient reported an empty and unstaffed nursing station with no medical personnel present to help or answer questions.""
}
```",True,False,True,single_model,single_model,single_model,single_model
Mistral-Prompted,nursing_7,Empty / Unstaffed Nursing Station,critical,Nursing,"I visited the nursing station to ask for assistance, but there was no one available to help me. The station was completely empty and I was left waiting with no idea when someone would arrive. This lack of staffing is concerning and affects the quality of care.",Empty / Unstaffed Nursing Station,medium,Nursing,"Patient reported that the nursing station was empty and unstaffed, with no personnel present at the reception desk.",True,"Based on the image caption and voice complaint, here is the JSON output:

```json
{
  ""category"": ""Empty / Unstaffed Nursing Station"",
  ""severity"": ""medium"",
  ""department"": ""Nursing"",
  ""complaint_description"": ""Patient reported that the nursing station was empty and unstaffed, with no personnel present at the reception desk.""
}
```",True,False,True,single_model,single_model,single_model,single_model
Mistral-Prompted,trash_11,Overflowing Hospital Trash (Outside),medium,Waste Management,I visited the hospital in a rural area and was appalled to see the trash bins outside overflowing with garbage. The area was littered with waste and had a strong unpleasant odor. This is a serious health concern and needs to be addressed immediately.,Overflowing Hospital Trash (Outside),medium,Waste Management,The trash bins outside the hospital are overflowing with garbage. The surrounding area appears to be littered with waste. The voice complaint also reported that the area smells bad.,True,"Based on the image caption and voice complaint, here's the JSON output:

```json
{
  ""category"": ""Overflowing Hospital Trash (Outside)"",
  ""severity"": ""medium"",
  ""department"": ""Waste Management"",
  ""complaint_description"": ""The trash bins outside the hospital are overflowing with garbage. The surrounding area appears to be littered with waste. The voice complaint also reported that the area smells bad.""
}
```",True,True,True,single_model,single_model,single_model,single_model
Mistral-Prompted,trash_19,Overflowing Hospital Trash (Outside),medium,Waste Management,"I visited the hospital today and was appalled to see the trash bins outside overflowing with garbage. The smell and sight are unbearable, and it's a health concern for patients and visitors alike. The hospital should take immediate action to address this issue.",Overflowing Hospital Trash (Outside),medium,Waste Management,"Trash cans outside the hospital are overflowing with waste, creating an unsanitary and unpleasant environment for patients and staff.",True,"Output: {
""category"": ""Overflowing Hospital Trash (Outside)"",
""severity"": ""medium"",
""department"": ""Waste Management"",
""complaint_description"": ""Trash cans outside the hospital are overflowing with waste, creating an unsanitary and unpleasant environment for patients and staff.""
}",True,True,True,single_model,single_model,single_model,single_model
Mistral-Prompted,trash_7,Overflowing Hospital Trash (Outside),medium,Waste Management,"I was appalled to see the trash bins outside the hospital overflowing with garbage, which is not only an eyesore but also a health concern. The fact that it's raining makes the situation even worse, as the trash is scattered all over the place. This is unacceptable for a hospital that is supposed to maintain high standards of cleanliness.",Overflowing Hospital Trash (Outside),medium,Waste Management,"Trash bins outside the hospital are overflowing, with garbage visible on the ground. This issue is worsened by the rain.",True,"Output: {
""category"": ""Overflowing Hospital Trash (Outside)"",
""severity"": ""medium"",
""department"": ""Waste Management"",
""complaint_description"": ""Trash bins outside the hospital are overflowing, with garbage visible on the ground. This issue is worsened by the rain.""
}",True,True,True,single_model,single_model,single_model,single_model
Mistral-Prompted,rats_sc_3,Rats / Rodent Infestation,critical,Pest Control,"I was shocked to see a rat in the hospital room where my family member is being treated. The rodent was roaming freely near the beds, which is completely unacceptable in a healthcare setting. This is a serious concern for patient safety and hygiene.",Rats / Rodent Infestation,critical,Pest Control,"Patient reported a rat presence in the hospital room, in close proximity to patient care areas and beds.",True,"Based on the image caption and voice complaint, the following JSON output is generated:

```json
{
  ""category"": ""Rats / Rodent Infestation"",
  ""severity"": ""critical"",
  ""department"": ""Pest Control"",
  ""complaint_description"": ""Patient reported a rat presence in the hospital room, in close proximity to patient care areas and beds.""
}
```",True,True,True,single_model,single_model,single_model,single_model
Mistral-Prompted,rats_8,Rats / Rodent Infestation,critical,Pest Control,"I was shocked to see a rat in my hospital room, which is completely unacceptable. The room had yellow walls and the rat was roaming around freely. This is a serious health concern and I demand immediate action.",Rats / Rodent Infestation,critical,Pest Control,"Patient reported a rat in their hospital room, expressing concern for their health and hygiene.",True,"Based on the image caption and voice complaint, here is the JSON output:

```json
{
  ""category"": ""Rats / Rodent Infestation"",
  ""severity"": ""critical"",
  ""department"": ""Pest Control"",
  ""complaint_description"": ""Patient reported a rat in their hospital room, expressing concern for their health and hygiene.""
}
```",True,True,True,single_model,single_model,single_model,single_model
Mistral-Prompted,rats_9,Rats / Rodent Infestation,critical,Pest Control,I was shocked to see a rat on the floor of my hospital room. This is completely unacceptable and I'm worried about the health and safety implications. I demand that the hospital takes immediate action to address this issue.,Rats / Rodent Infestation,critical,Pest Control,"Patient reported a rodent presence in their hospital room, raising major concerns about cleanliness and safety.",True,"Output: {
""category"": ""Rats / Rodent Infestation"",
""severity"": ""critical"",
""department"": ""Pest Control"",
""complaint_description"": ""Patient reported a rodent presence in their hospital room, raising major concerns about cleanliness and safety.""
}",True,True,True,single_model,single_model,single_model,single_model
Mistral-Prompted,rats_sc_5,Rats / Rodent Infestation,critical,Pest Control,"I was shocked to see a rat in my hospital room, which is completely unacceptable. The presence of rodents in a healthcare setting is a serious concern for patient safety and hygiene. I demand immediate attention to this issue to ensure a clean and safe environment for all patients.",Rats / Rodent Infestation,critical,Pest Control,"Patient reported a rat in their hospital room, posing a potential health risk. The rodent was visible in the room and appeared to be looking directly at the camera.",True,"Based on the image caption and voice complaint, here is the valid JSON output:

```json
{
  ""category"": ""Rats / Rodent Infestation"",
  ""severity"": ""critical"",
  ""department"": ""Pest Control"",
  ""complaint_description"": ""Patient reported a rat in their hospital room, posing a potential health risk. The rodent was visible in the room and appeared to be looking directly at the camera.""
}
```",True,True,True,single_model,single_model,single_model,single_model
Mistral-Prompted,curtain_15,Torn Hospital Privacy Curtain,low,Housekeeping,I was admitted to the hospital and noticed that the privacy curtain in my room was torn. This made me feel uncomfortable and concerned about my privacy. I hope this can be addressed soon to ensure all patients have a comfortable and private stay.,Torn Hospital Privacy Curtain,medium,Housekeeping,"Patient reported a torn or damaged hospital privacy curtain in their room, which is compromising their privacy and making them feel uncomfortable.",True,"Based on the image caption and voice complaint, here is the JSON output:

```json
{
  ""category"": ""Torn Hospital Privacy Curtain"",
  ""severity"": ""medium"",
  ""department"": ""Housekeeping"",
  ""complaint_description"": ""Patient reported a torn or damaged hospital privacy curtain in their room, which is compromising their privacy and making them feel uncomfortable.""
}
```",True,False,True,single_model,single_model,single_model,single_model
Mistral-Prompted,curtain_6,Torn Hospital Privacy Curtain,low,Housekeeping,"I was admitted to the hospital and noticed that the privacy curtain in my room was torn, which made me feel uncomfortable and concerned about my privacy. The tear is quite noticeable and I think it should be replaced. I hope the hospital can take care of this issue soon.",Torn Hospital Privacy Curtain,medium,Facilities Management,"Patient reported a torn or damaged hospital privacy curtain in their room, which is making them feel uncomfortable and compromising their privacy.",True,"Based on the image caption and voice complaint, here is the valid JSON output:

```json
{
  ""category"": ""Torn Hospital Privacy Curtain"",
  ""severity"": ""medium"",
  ""department"": ""Facilities Management"",
  ""complaint_description"": ""Patient reported a torn or damaged hospital privacy curtain in their room, which is making them feel uncomfortable and compromising their privacy.""
}
```",True,False,False,single_model,single_model,single_model,single_model
