baseline,image_id,gt_category,gt_severity,gt_department,gt_description,pred_category,pred_severity,pred_department,pred_description,json_valid,raw_output,cat_correct,sev_correct,dept_correct,source_category,source_severity,source_department,source_description
Llama-Prompted,food_8,Unappetizing Hospital Food Tray,low,Dietary,I was disappointed with the food served to me during my hospital stay. The food on my tray looked unappetizing and did not smell fresh. I was expecting a more satisfying meal to help with my recovery.,Unappetizing Hospital Food Tray,medium,Dietary,"Patient expressed dissatisfaction with the appearance of their food tray, describing it as unappetizing and questioning its freshness.",True,"{""category"":""Unappetizing Hospital Food Tray"",""severity"":""medium"",""department"":""Dietary"",""complaint_description"":""Patient expressed dissatisfaction with the appearance of their food tray, describing it as unappetizing and questioning its freshness.""}",True,False,True,single_model,single_model,single_model,single_model
Llama-Prompted,hygiene_3,Unhygienic / Contaminated Hospital Food,high,Dietary,"I was appalled to see the state of the hospital kitchen where my food was being prepared. The kitchen was dirty and the staff seemed to be handling food in a way that could easily spread infection. As a patient, I'm worried about the risk of getting sick from the food.",Unhygienic / Contaminated Hospital Food,critical,Dietary,"Patient reported severe unhygienic conditions in the hospital kitchen, with visible signs of contamination and improper food handling, posing a significant risk to patient health.",True,"{""category"":""Unhygienic / Contaminated Hospital Food"",""severity"":""critical"",""department"":""Dietary"",""complaint_description"":""Patient reported severe unhygienic conditions in the hospital kitchen, with visible signs of contamination and improper food handling, posing a significant risk to patient health.""}",True,False,True,single_model,single_model,single_model,single_model
Llama-Prompted,hygiene_16,Unhygienic / Contaminated Hospital Food,high,Dietary,"I was appalled to see the state of the hospital kitchen, where food was being prepared in a clearly unhygienic manner. The conditions were unsanitary and I fear for the health and safety of patients who may be served this food. I hope the hospital takes immediate action to address this issue.",Unhygienic / Contaminated Hospital Food,critical,Dietary,"Patient reported severe unhygienic food handling practices in the hospital kitchen, with visible signs of contamination, compromising food safety.",True,"{""category"":""Unhygienic / Contaminated Hospital Food"",""severity"":""critical"",""department"":""Dietary"",""complaint_description"":""Patient reported severe unhygienic food handling practices in the hospital kitchen, with visible signs of contamination, compromising food safety.""}",True,False,True,single_model,single_model,single_model,single_model
Llama-Prompted,hygiene_1,Unhygienic / Contaminated Hospital Food,high,Dietary,"I was served contaminated food during my stay at the hospital, which is unacceptable. The food had visible signs of contamination and I'm worried about my health. I hope the hospital takes immediate action to address this issue.",Unhygienic / Contaminated Hospital Food,critical,Dietary,"Patient reported visible signs of contamination on their food tray, expressing concern about the risk of getting sick due to unhygienic food handling practices.",True,"{""category"":""Unhygienic / Contaminated Hospital Food"",""severity"":""critical"",""department"":""Dietary"",""complaint_description"":""Patient reported visible signs of contamination on their food tray, expressing concern about the risk of getting sick due to unhygienic food handling practices.""}",True,False,True,single_model,single_model,single_model,single_model
Mistral-Prompted,broken_4,Broken Hospital Bed,high,Maintenance,"I was shocked to see the state of the hospital bed in my room, it's clearly broken and looks like it hasn't been maintained in a long time. As a patient, I'm concerned about my safety and comfort. The hospital should provide a functional and clean bed for all patients.",Broken Hospital Bed,critical,Maintenance,"Patient reported a critically broken hospital bed with visible signs of wear and tear. The bed's frame is broken, posing a major safety risk for patients.",True,"Output: {
""category"": ""Broken Hospital Bed"",
""severity"": ""critical"",
""department"": ""Maintenance"",
""complaint_description"": ""Patient reported a critically broken hospital bed with visible signs of wear and tear. The bed's frame is broken, posing a major safety risk for patients.""
}",True,False,True,single_model,single_model,single_model,single_model
Mistral-Prompted,crowded_9,Crowded Hospital Waiting Room,medium,Administration,"I visited the hospital today and was shocked to see the waiting room in such a state. Patients, including the elderly, were forced to sleep on the floor due to the lack of seating. This is unacceptable and highlights the need for better waiting area management.",Crowded Hospital Waiting Room,high,Administration,The hospital waiting room is overcrowded with patients sleeping on the floor due to a lack of available seating.,True,"Based on the image caption and voice complaint, here is the JSON output:

```json
{
  ""category"": ""Crowded Hospital Waiting Room"",
  ""severity"": ""high"",
  ""department"": ""Administration"",
  ""complaint_description"": ""The hospital waiting room is overcrowded with patients sleeping on the floor due to a lack of available seating.""
}
```",True,False,True,single_model,single_model,single_model,single_model
Mistral-Prompted,dirty_sc_10,Dirty Hospital Bathroom,high,Housekeeping,"I was appalled by the condition of the hospital bathroom I visited, which was filthy and clearly hadn't been cleaned in a while. The toilet and urinals were dirty, and the whole area looked like it hadn't been disinfected. This is unacceptable for a healthcare facility.",Dirty Hospital Bathroom,critical,Housekeeping,"The hospital bathroom appears to be dirty and unhygienic, with visible dirt and grime on the toilet and urinals. The overall condition of the bathroom is unsanitary.",True,"Based on the image caption and voice complaint, here is the JSON output:

```json
{
  ""category"": ""Dirty Hospital Bathroom"",
  ""severity"": ""critical"",
  ""department"": ""Housekeeping"",
  ""complaint_description"": ""The hospital bathroom appears to be dirty and unhygienic, with visible dirt and grime on the toilet and urinals. The overall condition of the bathroom is unsanitary.""
}
```",True,False,True,single_model,single_model,single_model,single_model
Mistral-Prompted,dirty_5,Dirty Hospital Bathroom,high,Housekeeping,"I was appalled by the state of the hospital bathroom, which was filthy and clearly hadn't been cleaned in a while. The urinals and sink were clogged with dirt and grime, making it unusable. This is unacceptable for a healthcare facility.",Dirty Hospital Bathroom,critical,Housekeeping,Patient reported severe unhygienic bathroom conditions with visible dirt and grime affecting the urinals and sink.,True,"Based on the image caption and voice complaint, here is the valid JSON output:

```json
{
  ""category"": ""Dirty Hospital Bathroom"",
  ""severity"": ""critical"",
  ""department"": ""Housekeeping"",
  ""complaint_description"": ""Patient reported severe unhygienic bathroom conditions with visible dirt and grime affecting the urinals and sink.""
}
```",True,False,True,single_model,single_model,single_model,single_model
Mistral-Prompted,nursing_9,Empty / Unstaffed Nursing Station,critical,Nursing,"I visited the nursing station to ask for assistance, but there was no one available to help me. The station was completely empty, with no staff in sight. This lack of staffing is concerning and affects the quality of care.",Empty / Unstaffed Nursing Station,medium,Nursing,"Patient reported that the nursing station was empty and unstaffed, with no personnel present at the reception counter.",True,"Based on the image caption and voice complaint, here is the JSON output:

```json
{
  ""category"": ""Empty / Unstaffed Nursing Station"",
  ""severity"": ""medium"",
  ""department"": ""Nursing"",
  ""complaint_description"": ""Patient reported that the nursing station was empty and unstaffed, with no personnel present at the reception counter.""
}
```",True,False,True,single_model,single_model,single_model,single_model
Mistral-Prompted,nursing_22,Empty / Unstaffed Nursing Station,critical,Nursing,"I visited the hospital and was concerned to find the nursing station completely unstaffed. There was no one available to answer questions or provide assistance, which is unacceptable for a healthcare facility. This lack of staffing is alarming and raises concerns about patient care.",Empty / Unstaffed Nursing Station,medium,Nursing,Patient reported an empty and unstaffed nursing station with no medical personnel present to help or answer questions.,True,"Based on the image caption and voice complaint, here is the JSON output:

```json
{
  ""category"": ""Empty / Unstaffed Nursing Station"",
  ""severity"": ""medium"",
  ""department"": ""Nursing"",
  ""complaint_description"": ""Patient reported an empty and unstaffed nursing station with no medical personnel present to help or answer questions.""
}
```",True,False,True,single_model,single_model,single_model,single_model
Mistral-Prompted,nursing_7,Empty / Unstaffed Nursing Station,critical,Nursing,"I visited the nursing station to ask for assistance, but there was no one available to help me. The station was completely empty and I was left waiting with no idea when someone would arrive. This lack of staffing is concerning and affects the quality of care.",Empty / Unstaffed Nursing Station,medium,Nursing,"Patient reported that the nursing station was empty and unstaffed, with no personnel present at the reception desk.",True,"Based on the image caption and voice complaint, here is the JSON output:

```json
{
  ""category"": ""Empty / Unstaffed Nursing Station"",
  ""severity"": ""medium"",
  ""department"": ""Nursing"",
  ""complaint_description"": ""Patient reported that the nursing station was empty and unstaffed, with no personnel present at the reception desk.""
}
```",True,False,True,single_model,single_model,single_model,single_model
Mistral-Prompted,curtain_15,Torn Hospital Privacy Curtain,low,Housekeeping,I was admitted to the hospital and noticed that the privacy curtain in my room was torn. This made me feel uncomfortable and concerned about my privacy. I hope this can be addressed soon to ensure all patients have a comfortable and private stay.,Torn Hospital Privacy Curtain,medium,Housekeeping,"Patient reported a torn or damaged hospital privacy curtain in their room, which is compromising their privacy and making them feel uncomfortable.",True,"Based on the image caption and voice complaint, here is the JSON output:

```json
{
  ""category"": ""Torn Hospital Privacy Curtain"",
  ""severity"": ""medium"",
  ""department"": ""Housekeeping"",
  ""complaint_description"": ""Patient reported a torn or damaged hospital privacy curtain in their room, which is compromising their privacy and making them feel uncomfortable.""
}
```",True,False,True,single_model,single_model,single_model,single_model
Mistral-Prompted,curtain_6,Torn Hospital Privacy Curtain,low,Housekeeping,"I was admitted to the hospital and noticed that the privacy curtain in my room was torn, which made me feel uncomfortable and concerned about my privacy. The tear is quite noticeable and I think it should be replaced. I hope the hospital can take care of this issue soon.",Torn Hospital Privacy Curtain,medium,Facilities Management,"Patient reported a torn or damaged hospital privacy curtain in their room, which is making them feel uncomfortable and compromising their privacy.",True,"Based on the image caption and voice complaint, here is the valid JSON output:

```json
{
  ""category"": ""Torn Hospital Privacy Curtain"",
  ""severity"": ""medium"",
  ""department"": ""Facilities Management"",
  ""complaint_description"": ""Patient reported a torn or damaged hospital privacy curtain in their room, which is making them feel uncomfortable and compromising their privacy.""
}
```",True,False,False,single_model,single_model,single_model,single_model
Mistral-Prompted,curtain_14,Torn Hospital Privacy Curtain,low,Housekeeping,I was admitted to the general ward and noticed that the privacy curtain in my room was torn and damaged. This is concerning as it may affect my privacy during my stay. I hope this can be addressed promptly to ensure a comfortable and private recovery.,Torn Hospital Privacy Curtain,medium,Housekeeping,"Patient reported a torn and damaged hospital privacy curtain located next to a hospital bed. The tear appeared to be significant, potentially compromising patient privacy.",True,"Based on the image caption and voice complaint, here is the JSON output:

```json
{
  ""category"": ""Torn Hospital Privacy Curtain"",
  ""severity"": ""medium"",
  ""department"": ""Housekeeping"",
  ""complaint_description"": ""Patient reported a torn and damaged hospital privacy curtain located next to a hospital bed. The tear appeared to be significant, potentially compromising patient privacy.""
}
```",True,False,True,single_model,single_model,single_model,single_model
Mistral-Prompted,food_1,Unappetizing Hospital Food Tray,low,Dietary,"I was disappointed to see the hospital food tray looked unappetizing, which made me lose my appetite. The presentation of the food was uninviting and I was not looking forward to eating it. This experience was not what I expected from a hospital.",Unappetizing Hospital Food,medium,Dietary,"Patient expressed dissatisfaction with the appearance of the hospital food, stating that it looked unappetizing and had caused a loss of appetite.",True,"Based on the image caption and voice complaint, here is the JSON output:

```json
{
  ""category"": ""Unappetizing Hospital Food"",
  ""severity"": ""medium"",
  ""department"": ""Dietary"",
  ""complaint_description"": ""Patient expressed dissatisfaction with the appearance of the hospital food, stating that it looked unappetizing and had caused a loss of appetite.""
}
```",False,False,True,single_model,single_model,single_model,single_model
Mistral-Prompted,food_8,Unappetizing Hospital Food Tray,low,Dietary,I was disappointed with the food served to me during my hospital stay. The food on my tray looked unappetizing and did not smell fresh. I was expecting a more satisfying meal to help with my recovery.,Unappetizing Hospital Food,medium,Dietary,Patient expressed concern over the appearance and potential freshness of the hospital food.,True,"Output: {
""category"": ""Unappetizing Hospital Food"",
""severity"": ""medium"",
""department"": ""Dietary"",
""complaint_description"": ""Patient expressed concern over the appearance and potential freshness of the hospital food.""
}",False,False,True,single_model,single_model,single_model,single_model
Mistral-Prompted,hygiene_3,Unhygienic / Contaminated Hospital Food,high,Dietary,"I was appalled to see the state of the hospital kitchen where my food was being prepared. The kitchen was dirty and the staff seemed to be handling food in a way that could easily spread infection. As a patient, I'm worried about the risk of getting sick from the food.",Unhygienic / Contaminated Hospital Food,critical,Dietary,"Patient reported severe unhygienic conditions in the hospital kitchen, with visible signs of contamination. Patient expressed concern about the potential health risks associated with consuming food prepared in such an environment.",True,"Based on the image caption and voice complaint, here is the JSON output:

```json
{
  ""category"": ""Unhygienic / Contaminated Hospital Food"",
  ""severity"": ""critical"",
  ""department"": ""Dietary"",
  ""complaint_description"": ""Patient reported severe unhygienic conditions in the hospital kitchen, with visible signs of contamination. Patient expressed concern about the potential health risks associated with consuming food prepared in such an environment.""
}
```",True,False,True,single_model,single_model,single_model,single_model
Mistral-Prompted,hygiene_16,Unhygienic / Contaminated Hospital Food,high,Dietary,"I was appalled to see the state of the hospital kitchen, where food was being prepared in a clearly unhygienic manner. The conditions were unsanitary and I fear for the health and safety of patients who may be served this food. I hope the hospital takes immediate action to address this issue.",Unhygienic / Contaminated Hospital Food,critical,Dietary,"Patient reported severe unhygienic conditions in the hospital kitchen, with visible signs of contamination and food being handled in a way that may compromise its safety.",True,"Based on the image caption and voice complaint, here is the JSON output:

```json
{
  ""category"": ""Unhygienic / Contaminated Hospital Food"",
  ""severity"": ""critical"",
  ""department"": ""Dietary"",
  ""complaint_description"": ""Patient reported severe unhygienic conditions in the hospital kitchen, with visible signs of contamination and food being handled in a way that may compromise its safety.""
}
```",True,False,True,single_model,single_model,single_model,single_model
Mistral-Prompted,hygiene_1,Unhygienic / Contaminated Hospital Food,high,Dietary,"I was served contaminated food during my stay at the hospital, which is unacceptable. The food had visible signs of contamination and I'm worried about my health. I hope the hospital takes immediate action to address this issue.",Unhygienic / Contaminated Hospital Food,critical,Dietary,Patient reported contaminated hospital food with visible signs of contamination. The patient expressed concern about getting sick from the contaminated food.,True,"Based on the image caption and voice complaint, here is the JSON output:

```json
{
  ""category"": ""Unhygienic / Contaminated Hospital Food"",
  ""severity"": ""critical"",
  ""department"": ""Dietary"",
  ""complaint_description"": ""Patient reported contaminated hospital food with visible signs of contamination. The patient expressed concern about getting sick from the contaminated food.""
}
```",True,False,True,single_model,single_model,single_model,single_model
Mistral-Prompted,puddle_17,Water Puddle on Hospital Floor,medium,Facilities Management,I was visiting my family member on the general ward and noticed that there was a significant amount of water on the floor. It was so wet that someone was even using an umbrella to stay dry. This is a slipping hazard and I'm concerned about the safety of patients and visitors.,Water Puddle on Hospital Floor,high,Facilities Management,Patient reported a significant water issue on the hospital floor in the general ward. The water was so extensive that a person was using an umbrella to navigate the area.,True,"Based on the image caption and voice complaint, here's the JSON output:

```json
{
  ""category"": ""Water Puddle on Hospital Floor"",
  ""severity"": ""high"",
  ""department"": ""Facilities Management"",
  ""complaint_description"": ""Patient reported a significant water issue on the hospital floor in the general ward. The water was so extensive that a person was using an umbrella to navigate the area.""
}
```",True,False,True,single_model,single_model,single_model,single_model
Mistral-Prompted,puddle_15,Water Puddle on Hospital Floor,medium,Facilities Management,"I was walking down the hospital floor and noticed that there were water puddles everywhere, which could be a slipping hazard. The orange lines on the floor seem to be a warning, but the puddles themselves are still a concern. I'm worried about the safety and cleanliness of the hospital.",Water Puddle on Hospital Floor,high,Facilities Management,"Patient reported multiple water puddles scattered across the hospital floor, creating a significant slip hazard.",True,"Based on the image caption and voice complaint, here is the JSON output:

```json
{
  ""category"": ""Water Puddle on Hospital Floor"",
  ""severity"": ""high"",
  ""department"": ""Facilities Management"",
  ""complaint_description"": ""Patient reported multiple water puddles scattered across the hospital floor, creating a significant slip hazard.""
}
```",True,False,True,single_model,single_model,single_model,single_model
Hybrid-LlamaCat-MistralSevDeptDesc,broken_4,Broken Hospital Bed,high,Maintenance,"I was shocked to see the state of the hospital bed in my room, it's clearly broken and looks like it hasn't been maintained in a long time. As a patient, I'm concerned about my safety and comfort. The hospital should provide a functional and clean bed for all patients.",Broken Hospital Bed,critical,Maintenance,"Patient reported a critically broken hospital bed with visible signs of wear and tear. The bed's frame is broken, posing a major safety risk for patients.",True,"{""base_model_raw"": ""{\""category\"":\""Broken Hospital Bed\"",\""severity\"":\""medium\"",\""department\"":\""Maintenance\"",\""complaint_description\"":\""Patient reported a damaged hospital bed with visible signs of wear and tear, including a broken frame, requiring repair or replacement for safety and comfort.\""}"", ""mistral_raw"": ""Output: {\n\""category\"": \""Broken Hospital Bed\"",\n\""severity\"": \""critical\"",\n\""department\"": \""Maintenance\"",\n\""complaint_description\"": \""Patient reported a critically broken hospital bed with visible signs of wear and tear. The bed's frame is broken, posing a major safety risk for patients.\""\n}""}",True,False,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,dirty_sc_10,Dirty Hospital Bathroom,high,Housekeeping,"I was appalled by the condition of the hospital bathroom I visited, which was filthy and clearly hadn't been cleaned in a while. The toilet and urinals were dirty, and the whole area looked like it hadn't been disinfected. This is unacceptable for a healthcare facility.",Dirty Hospital Bathroom,critical,Housekeeping,"The hospital bathroom appears to be dirty and unhygienic, with visible dirt and grime on the toilet and urinals. The overall condition of the bathroom is unsanitary.",True,"{""base_model_raw"": ""{\""category\"":\""Dirty Hospital Bathroom\"",\""severity\"":\""high\"",\""department\"":\""Housekeeping\"",\""complaint_description\"":\""Patient reported the hospital bathroom to be in an unsanitary condition with visible dirt and grime on the toilet and urinals, creating an unhygienic environment.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, here is the JSON output:\n\n```json\n{\n  \""category\"": \""Dirty Hospital Bathroom\"",\n  \""severity\"": \""critical\"",\n  \""department\"": \""Housekeeping\"",\n  \""complaint_description\"": \""The hospital bathroom appears to be dirty and unhygienic, with visible dirt and grime on the toilet and urinals. The overall condition of the bathroom is unsanitary.\""\n}\n```""}",True,False,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,dirty_5,Dirty Hospital Bathroom,high,Housekeeping,"I was appalled by the state of the hospital bathroom, which was filthy and clearly hadn't been cleaned in a while. The urinals and sink were clogged with dirt and grime, making it unusable. This is unacceptable for a healthcare facility.",Dirty Hospital Bathroom,critical,Housekeeping,Patient reported severe unhygienic bathroom conditions with visible dirt and grime affecting the urinals and sink.,True,"{""base_model_raw"": ""{\""category\"":\""Dirty Hospital Bathroom\"",\""severity\"":\""high\"",\""department\"":\""Housekeeping\"",\""complaint_description\"":\""Patient reported the hospital bathroom to be unhygienic with visible dirt and grime, particularly affecting the urinals and sink, making them unusable.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, here is the valid JSON output:\n\n```json\n{\n  \""category\"": \""Dirty Hospital Bathroom\"",\n  \""severity\"": \""critical\"",\n  \""department\"": \""Housekeeping\"",\n  \""complaint_description\"": \""Patient reported severe unhygienic bathroom conditions with visible dirt and grime affecting the urinals and sink.\""\n}\n```""}",True,False,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,nursing_9,Empty / Unstaffed Nursing Station,critical,Nursing,"I visited the nursing station to ask for assistance, but there was no one available to help me. The station was completely empty, with no staff in sight. This lack of staffing is concerning and affects the quality of care.",Empty / Unstaffed Nursing Station,medium,Nursing,"Patient reported that the nursing station was empty and unstaffed, with no personnel present at the reception counter.",True,"{""base_model_raw"": ""{\""category\"":\""Empty / Unstaffed Nursing Station\"",\""severity\"":\""high\"",\""department\"":\""Nursing\"",\""complaint_description\"":\""Patient and visitor reported finding the nursing station unattended with no staff present to provide assistance or care.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, here is the JSON output:\n\n```json\n{\n  \""category\"": \""Empty / Unstaffed Nursing Station\"",\n  \""severity\"": \""medium\"",\n  \""department\"": \""Nursing\"",\n  \""complaint_description\"": \""Patient reported that the nursing station was empty and unstaffed, with no personnel present at the reception counter.\""\n}\n```""}",True,False,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,nursing_22,Empty / Unstaffed Nursing Station,critical,Nursing,"I visited the hospital and was concerned to find the nursing station completely unstaffed. There was no one available to answer questions or provide assistance, which is unacceptable for a healthcare facility. This lack of staffing is alarming and raises concerns about patient care.",Empty / Unstaffed Nursing Station,medium,Nursing,Patient reported an empty and unstaffed nursing station with no medical personnel present to help or answer questions.,True,"{""base_model_raw"": ""{\""category\"":\""Empty / Unstaffed Nursing Station\"",\""severity\"":\""high\"",\""department\"":\""Nursing\"",\""complaint_description\"":\""Patient arrived at hospital to find nursing station unattended with no medical staff present to provide assistance or answer questions.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, here is the JSON output:\n\n```json\n{\n  \""category\"": \""Empty / Unstaffed Nursing Station\"",\n  \""severity\"": \""medium\"",\n  \""department\"": \""Nursing\"",\n  \""complaint_description\"": \""Patient reported an empty and unstaffed nursing station with no medical personnel present to help or answer questions.\""\n}\n```""}",True,False,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,nursing_7,Empty / Unstaffed Nursing Station,critical,Nursing,"I visited the nursing station to ask for assistance, but there was no one available to help me. The station was completely empty and I was left waiting with no idea when someone would arrive. This lack of staffing is concerning and affects the quality of care.",Empty / Unstaffed Nursing Station,medium,Nursing,"Patient reported that the nursing station was empty and unstaffed, with no personnel present at the reception desk.",True,"{""base_model_raw"": ""{\""category\"":\""Empty / Unstaffed Nursing Station\"",\""severity\"":\""high\"",\""department\"":\""Nursing\"",\""complaint_description\"":\""Patient reported visiting the nursing station and finding it unstaffed with no personnel present at the reception desk, causing concern for patient care and support.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, here is the JSON output:\n\n```json\n{\n  \""category\"": \""Empty / Unstaffed Nursing Station\"",\n  \""severity\"": \""medium\"",\n  \""department\"": \""Nursing\"",\n  \""complaint_description\"": \""Patient reported that the nursing station was empty and unstaffed, with no personnel present at the reception desk.\""\n}\n```""}",True,False,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,curtain_15,Torn Hospital Privacy Curtain,low,Housekeeping,I was admitted to the hospital and noticed that the privacy curtain in my room was torn. This made me feel uncomfortable and concerned about my privacy. I hope this can be addressed soon to ensure all patients have a comfortable and private stay.,Torn Hospital Privacy Curtain,medium,Housekeeping,"Patient reported a torn or damaged hospital privacy curtain in their room, which is compromising their privacy and making them feel uncomfortable.",True,"{""base_model_raw"": ""{\""category\"":\""Torn Hospital Privacy Curtain\"",\""severity\"":\""medium\"",\""department\"":\""Nursing\"",\""complaint_description\"":\""Patient reported a torn privacy curtain in their hospital room, compromising their privacy and causing discomfort.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, here is the JSON output:\n\n```json\n{\n  \""category\"": \""Torn Hospital Privacy Curtain\"",\n  \""severity\"": \""medium\"",\n  \""department\"": \""Housekeeping\"",\n  \""complaint_description\"": \""Patient reported a torn or damaged hospital privacy curtain in their room, which is compromising their privacy and making them feel uncomfortable.\""\n}\n```""}",True,False,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,curtain_6,Torn Hospital Privacy Curtain,low,Housekeeping,"I was admitted to the hospital and noticed that the privacy curtain in my room was torn, which made me feel uncomfortable and concerned about my privacy. The tear is quite noticeable and I think it should be replaced. I hope the hospital can take care of this issue soon.",Torn Hospital Privacy Curtain,medium,Facilities Management,"Patient reported a torn or damaged hospital privacy curtain in their room, which is making them feel uncomfortable and compromising their privacy.",True,"{""base_model_raw"": ""{\""category\"":\""Torn Hospital Privacy Curtain\"",\""severity\"":\""medium\"",\""department\"":\""Nursing\"",\""complaint_description\"":\""Patient reported a torn privacy curtain in their hospital room, compromising their privacy and causing discomfort.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, here is the valid JSON output:\n\n```json\n{\n  \""category\"": \""Torn Hospital Privacy Curtain\"",\n  \""severity\"": \""medium\"",\n  \""department\"": \""Facilities Management\"",\n  \""complaint_description\"": \""Patient reported a torn or damaged hospital privacy curtain in their room, which is making them feel uncomfortable and compromising their privacy.\""\n}\n```""}",True,False,False,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,curtain_14,Torn Hospital Privacy Curtain,low,Housekeeping,I was admitted to the general ward and noticed that the privacy curtain in my room was torn and damaged. This is concerning as it may affect my privacy during my stay. I hope this can be addressed promptly to ensure a comfortable and private recovery.,Torn Hospital Privacy Curtain,medium,Housekeeping,"Patient reported a torn and damaged hospital privacy curtain located next to a hospital bed. The tear appeared to be significant, potentially compromising patient privacy.",True,"{""base_model_raw"": ""{\""category\"":\""Torn Hospital Privacy Curtain\"",\""severity\"":\""medium\"",\""department\"":\""Housekeeping\"",\""complaint_description\"":\""Patient reported a significantly torn privacy curtain next to their hospital bed, potentially compromising their privacy.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, here is the JSON output:\n\n```json\n{\n  \""category\"": \""Torn Hospital Privacy Curtain\"",\n  \""severity\"": \""medium\"",\n  \""department\"": \""Housekeeping\"",\n  \""complaint_description\"": \""Patient reported a torn and damaged hospital privacy curtain located next to a hospital bed. The tear appeared to be significant, potentially compromising patient privacy.\""\n}\n```""}",True,False,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,food_1,Unappetizing Hospital Food Tray,low,Dietary,"I was disappointed to see the hospital food tray looked unappetizing, which made me lose my appetite. The presentation of the food was uninviting and I was not looking forward to eating it. This experience was not what I expected from a hospital.",Unappetizing Hospital Food Tray,medium,Dietary,"Patient expressed dissatisfaction with the appearance of the hospital food, stating that it looked unappetizing and had caused a loss of appetite.",True,"{""base_model_raw"": ""{\""category\"":\""Unappetizing Hospital Food Tray\"",\""severity\"":\""medium\"",\""department\"":\""Dietary\"",\""complaint_description\"":\""Patient expressed dissatisfaction with the appearance of their hospital food tray, stating it looks unappetizing and has lost their appetite as a result.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, here is the JSON output:\n\n```json\n{\n  \""category\"": \""Unappetizing Hospital Food\"",\n  \""severity\"": \""medium\"",\n  \""department\"": \""Dietary\"",\n  \""complaint_description\"": \""Patient expressed dissatisfaction with the appearance of the hospital food, stating that it looked unappetizing and had caused a loss of appetite.\""\n}\n```""}",True,False,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,food_8,Unappetizing Hospital Food Tray,low,Dietary,I was disappointed with the food served to me during my hospital stay. The food on my tray looked unappetizing and did not smell fresh. I was expecting a more satisfying meal to help with my recovery.,Unappetizing Hospital Food Tray,medium,Dietary,Patient expressed concern over the appearance and potential freshness of the hospital food.,True,"{""base_model_raw"": ""{\""category\"":\""Unappetizing Hospital Food Tray\"",\""severity\"":\""medium\"",\""department\"":\""Dietary\"",\""complaint_description\"":\""Patient expressed dissatisfaction with the appearance of their food tray, describing it as unappetizing and questioning its freshness.\""}"", ""mistral_raw"": ""Output: {\n\""category\"": \""Unappetizing Hospital Food\"",\n\""severity\"": \""medium\"",\n\""department\"": \""Dietary\"",\n\""complaint_description\"": \""Patient expressed concern over the appearance and potential freshness of the hospital food.\""\n}""}",True,False,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,hygiene_3,Unhygienic / Contaminated Hospital Food,high,Dietary,"I was appalled to see the state of the hospital kitchen where my food was being prepared. The kitchen was dirty and the staff seemed to be handling food in a way that could easily spread infection. As a patient, I'm worried about the risk of getting sick from the food.",Unhygienic / Contaminated Hospital Food,critical,Dietary,"Patient reported severe unhygienic conditions in the hospital kitchen, with visible signs of contamination. Patient expressed concern about the potential health risks associated with consuming food prepared in such an environment.",True,"{""base_model_raw"": ""{\""category\"":\""Unhygienic / Contaminated Hospital Food\"",\""severity\"":\""critical\"",\""department\"":\""Dietary\"",\""complaint_description\"":\""Patient reported severe unhygienic conditions in the hospital kitchen, with visible signs of contamination and improper food handling, posing a significant risk to patient health.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, here is the JSON output:\n\n```json\n{\n  \""category\"": \""Unhygienic / Contaminated Hospital Food\"",\n  \""severity\"": \""critical\"",\n  \""department\"": \""Dietary\"",\n  \""complaint_description\"": \""Patient reported severe unhygienic conditions in the hospital kitchen, with visible signs of contamination. Patient expressed concern about the potential health risks associated with consuming food prepared in such an environment.\""\n}\n```""}",True,False,True,llama,mistral,mistral,mistral
